STATE,ST_CASE,VEH_NO,AGE,SEX,DRINKING,DRUGS,DOA,AgeCat
51,510432,1,49,1,0,0,1,49-64
39,390048,1,22,1,0,0,0,17-32
28,280538,1,35,1,0,0,0,33-48
49,490199,1,31,1,0,1,1,17-32
4,40661,2,50,1,0,0,0,49-64
6,62420,1,56,1,1,0,1,49-64
34,340239,0,36,1,0,1,1,33-48
32,320093,1,47,1,0,0,0,33-48
19,190188,2,72,1,0,0,0,65 and Above
39,390774,2,28,1,0,0,0,17-32
49,490036,2,30,1,0,0,0,17-32
39,390723,1,48,1,0,0,0,33-48
21,210424,1,20,1,0,0,0,17-32
21,210294,2,37,1,0,0,0,33-48
47,470427,1,23,1,0,1,0,17-32
24,240446,2,62,1,0,0,0,49-64
31,310159,1,52,1,0,0,0,49-64
1,10152,2,58,1,0,0,0,49-64
39,391032,0,38,1,0,0,0,33-48
50,500026,1,3,1,0,0,0,0-16
12,122695,2,49,2,0,0,0,49-64
12,121253,2,63,1,0,0,0,49-64
47,470271,1,18,2,0,0,0,17-32
6,61742,2,39,1,0,0,0,33-48
12,121377,2,63,2,0,0,0,49-64
32,320033,1,22,1,1,0,0,17-32
26,260893,4,51,1,0,0,0,49-64
39,391010,1,41,1,1,1,1,33-48
30,300124,1,26,2,0,0,0,17-32
47,470480,2,21,1,0,0,0,17-32
8,80342,1,19,1,0,0,1,17-32
6,60443,1,69,1,0,0,0,65 and Above
37,371018,1,49,2,0,0,1,49-64
28,280092,1,52,1,0,0,0,49-64
53,530465,0,43,1,1,0,1,33-48
17,170373,4,61,2,0,0,0,49-64
42,420497,1,18,1,0,0,0,17-32
48,481983,1,55,1,1,0,1,49-64
28,280358,1,77,1,0,0,0,65 and Above
12,120387,0,66,1,0,0,0,65 and Above
45,450021,2,84,2,0,0,0,65 and Above
37,370186,1,78,2,0,0,0,65 and Above
37,370687,1,54,1,0,0,0,49-64
6,62451,2,65,1,0,0,0,65 and Above
1,10040,1,24,2,0,0,0,17-32
13,130714,1,18,2,0,0,0,17-32
21,210403,2,57,1,0,0,1,49-64
1,10473,2,58,1,0,0,1,49-64
12,121539,4,20,2,0,0,0,17-32
40,400055,3,41,1,0,0,0,33-48
37,370515,2,56,1,0,0,0,49-64
12,121596,1,20,2,0,0,0,17-32
12,122564,2,43,1,0,0,1,33-48
13,130907,2,49,1,0,0,1,49-64
48,481158,1,46,1,1,0,1,33-48
19,190053,1,32,2,0,0,0,17-32
47,470722,1,21,1,0,0,0,17-32
40,400401,2,52,1,0,0,1,49-64
37,370259,2,9,2,0,0,0,0-16
13,130799,1,71,2,0,0,1,65 and Above
41,410238,1,30,1,1,1,0,17-32
26,260716,2,70,1,0,0,1,65 and Above
13,131303,3,30,2,0,0,0,17-32
32,320140,2,66,2,0,0,1,65 and Above
39,390657,1,41,1,1,0,0,33-48
12,120040,2,44,1,0,0,0,33-48
20,200287,1,63,1,0,0,0,49-64
13,130649,1,19,1,0,0,1,17-32
12,120676,3,43,1,0,0,0,33-48
21,210432,2,57,1,0,0,0,49-64
6,60401,1,24,2,0,0,0,17-32
12,122335,1,24,1,0,0,0,17-32
21,210544,2,24,1,0,0,0,17-32
18,180281,0,60,1,1,0,0,49-64
17,170477,2,2,1,0,0,0,0-16
48,480573,1,18,2,0,0,1,17-32
37,370025,1,22,1,0,0,0,17-32
18,180578,2,65,2,0,0,0,65 and Above
53,530382,1,52,1,0,0,0,49-64
26,260706,1,30,1,0,0,1,17-32
8,80034,2,34,1,0,0,0,33-48
12,122535,1,64,2,0,0,0,49-64
13,130384,1,16,2,0,0,0,0-16
45,450204,1,26,1,0,0,0,17-32
34,340440,0,3,1,0,0,0,0-16
48,483027,1,50,1,1,0,0,49-64
17,170128,1,38,1,1,0,0,33-48
26,260060,1,41,1,1,0,0,33-48
6,60755,1,26,2,0,0,0,17-32
48,480554,1,56,1,0,0,0,49-64
21,210091,1,49,1,1,0,1,49-64
47,470905,1,1,2,0,0,0,0-16
6,61837,1,43,2,0,0,0,33-48
12,121388,1,23,2,0,0,0,17-32
55,550135,2,41,1,0,0,0,33-48
6,61667,0,56,2,1,1,0,49-64
37,370088,1,26,1,0,0,0,17-32
12,120987,3,20,1,0,0,0,17-32
39,390976,0,59,2,0,0,1,49-64
6,60096,1,24,1,0,0,0,17-32
12,122479,1,30,1,0,0,0,17-32
18,180520,2,46,1,0,0,0,33-48
26,260181,0,24,1,1,0,1,17-32
37,370782,1,30,1,1,0,0,17-32
37,370869,2,35,1,0,0,0,33-48
17,170627,1,64,1,0,0,0,49-64
51,510147,2,66,1,0,0,0,65 and Above
34,340134,1,49,1,0,0,0,49-64
53,530041,1,39,1,0,0,0,33-48
47,470872,1,16,2,0,0,1,0-16
47,470884,3,35,1,0,0,0,33-48
8,80021,0,64,2,0,0,1,49-64
40,400392,0,44,1,0,0,1,33-48
37,370370,1,6,2,0,0,0,0-16
30,300190,1,24,1,1,1,0,17-32
6,62527,1,62,2,0,0,0,49-64
8,80280,1,26,1,0,0,0,17-32
28,280193,1,71,1,0,0,0,65 and Above
50,500030,2,67,1,0,0,0,65 and Above
37,370627,0,44,1,0,0,0,33-48
48,480836,0,32,1,0,0,0,17-32
1,10165,2,69,2,0,0,0,65 and Above
24,240078,3,63,1,0,0,0,49-64
26,260891,2,43,2,0,0,0,33-48
6,62680,1,67,1,0,0,0,65 and Above
12,121036,1,31,2,0,0,0,17-32
13,130734,1,48,2,0,0,1,33-48
12,120701,1,17,1,1,0,0,17-32
42,420601,2,47,1,0,0,0,33-48
21,210312,1,22,2,0,0,1,17-32
18,180132,4,56,1,0,0,0,49-64
6,62437,1,34,1,0,0,0,33-48
45,450732,1,44,2,0,0,1,33-48
37,371071,1,58,1,0,0,0,49-64
26,260384,1,67,1,0,0,0,65 and Above
12,121353,1,24,1,0,0,0,17-32
41,410154,1,27,2,0,0,1,17-32
56,560082,1,83,1,0,0,0,65 and Above
12,122683,2,30,1,0,0,0,17-32
37,371278,1,70,2,0,0,0,65 and Above
4,40133,2,38,1,0,0,1,33-48
17,170364,3,29,2,0,0,0,17-32
13,130910,1,71,2,0,0,1,65 and Above
45,450787,2,66,1,0,0,1,65 and Above
27,270078,2,19,2,0,0,0,17-32
47,470428,1,27,1,1,0,1,17-32
42,420885,1,52,1,1,0,0,49-64
30,300120,1,45,2,1,0,1,33-48
22,220388,2,60,1,1,0,1,49-64
21,210386,1,37,2,0,0,0,33-48
31,310069,0,49,2,1,0,0,49-64
4,40633,2,48,1,0,0,0,33-48
37,370740,0,26,1,1,1,0,17-32
26,260721,0,57,2,0,0,1,49-64
13,131052,1,17,1,0,0,0,17-32
18,180742,1,23,1,1,1,0,17-32
6,61369,1,26,1,1,1,0,17-32
6,61864,1,20,2,1,0,1,17-32
12,120629,1,26,2,0,0,0,17-32
55,550491,1,69,1,0,0,0,65 and Above
8,80448,1,28,1,0,0,1,17-32
39,390292,0,12,2,0,0,0,0-16
6,62815,1,54,1,0,1,0,49-64
50,500004,1,18,2,0,0,1,17-32
27,270328,1,27,2,0,0,0,17-32
37,371031,0,23,1,0,0,1,17-32
6,61850,1,31,2,1,1,1,17-32
41,410053,1,23,1,0,0,0,17-32
6,63131,1,13,1,0,0,0,0-16
42,420501,1,20,2,0,1,0,17-32
21,210017,1,40,1,1,0,1,33-48
6,62211,1,45,1,0,0,0,33-48
20,200275,1,55,2,0,0,1,49-64
48,480487,1,39,1,1,0,0,33-48
8,80475,2,1,2,0,0,0,0-16
6,62335,1,27,1,1,0,1,17-32
55,550431,1,74,2,0,0,0,65 and Above
18,180758,1,40,1,1,0,1,33-48
12,121381,1,59,1,0,0,0,49-64
21,210526,2,28,1,0,0,1,17-32
38,380082,1,29,1,1,0,1,17-32
26,260823,2,23,2,1,1,0,17-32
26,260440,0,19,1,0,0,1,17-32
28,280453,1,64,1,0,0,0,49-64
13,130575,2,70,1,0,0,1,65 and Above
6,61232,2,38,2,0,0,1,33-48
37,371099,2,9,1,0,0,0,0-16
8,80004,1,38,2,0,0,0,33-48
45,450218,2,30,2,0,0,1,17-32
34,340189,1,45,1,0,0,0,33-48
13,130091,1,19,1,0,0,0,17-32
4,40420,1,56,1,0,0,0,49-64
13,131013,2,31,2,0,0,0,17-32
42,420371,1,48,1,1,1,0,33-48
13,130169,2,58,1,0,0,0,49-64
6,61222,1,57,1,0,0,1,49-64
55,550003,1,27,1,0,0,0,17-32
8,80035,2,17,1,0,0,0,17-32
51,510029,1,78,2,0,0,1,65 and Above
1,10630,1,22,1,1,1,0,17-32
48,480444,2,26,2,0,0,0,17-32
26,260826,0,49,2,0,0,1,49-64
42,421098,1,72,1,1,0,0,65 and Above
13,130087,2,27,2,0,0,1,17-32
54,540245,2,47,2,0,0,0,33-48
18,180327,1,80,2,0,0,1,65 and Above
10,100042,0,42,1,1,1,0,33-48
47,470511,2,69,2,0,0,0,65 and Above
6,62524,1,69,1,0,0,1,65 and Above
47,470705,2,29,1,0,0,0,17-32
45,450594,2,20,2,0,0,0,17-32
48,483176,1,33,1,1,0,1,33-48
6,60036,2,42,1,0,0,0,33-48
6,61046,1,38,1,0,0,0,33-48
28,280090,2,86,2,0,0,0,65 and Above
39,390223,1,20,1,0,0,0,17-32
8,80157,1,86,2,0,0,0,65 and Above
18,180225,2,21,1,0,0,0,17-32
12,120131,2,19,2,0,0,0,17-32
17,170855,2,26,1,0,0,0,17-32
39,390956,1,45,1,0,0,0,33-48
27,270008,1,19,1,0,0,0,17-32
26,260870,1,50,1,0,0,0,49-64
24,240349,0,37,1,0,0,0,33-48
6,62021,1,27,1,1,0,1,17-32
8,80298,2,57,1,0,0,0,49-64
34,340331,2,70,2,1,0,0,65 and Above
28,280605,1,58,1,0,0,0,49-64
40,400245,5,36,1,0,0,0,33-48
8,80434,1,80,2,0,0,0,65 and Above
32,320224,2,59,1,0,0,0,49-64
21,210199,1,22,1,0,0,0,17-32
6,61349,0,49,2,0,0,1,49-64
26,260332,3,21,2,0,0,0,17-32
5,50297,2,45,1,0,0,0,33-48
20,200143,1,25,1,0,0,0,17-32
4,40300,2,51,1,0,0,0,49-64
31,310171,0,60,1,1,0,1,49-64
22,220562,1,38,1,1,0,1,33-48
49,490257,2,67,1,0,0,0,65 and Above
13,130169,1,64,2,0,0,0,49-64
55,550288,2,87,1,0,0,0,65 and Above
8,80320,1,47,1,1,1,1,33-48
18,180326,1,19,2,0,0,1,17-32
42,420536,0,25,1,0,0,0,17-32
6,63121,2,67,1,0,0,0,65 and Above
26,260902,1,84,1,0,0,0,65 and Above
2,20054,1,39,1,0,0,0,33-48
40,400209,1,19,1,0,0,0,17-32
9,90201,1,42,1,1,0,0,33-48
8,80481,1,33,1,1,0,0,33-48
12,121925,1,20,1,1,0,0,17-32
28,280466,1,62,1,0,0,0,49-64
48,480498,1,22,1,1,0,1,17-32
13,130571,2,49,1,0,0,0,49-64
22,220236,2,44,2,0,0,0,33-48
6,60311,1,27,1,0,1,1,17-32
47,470086,1,15,1,0,0,0,0-16
37,370868,2,32,1,0,0,0,17-32
37,370301,3,46,1,0,0,0,33-48
34,340034,1,17,2,0,0,0,17-32
4,40073,1,16,1,1,0,0,0-16
34,340458,2,48,1,0,0,0,33-48
39,390778,2,17,2,0,0,0,17-32
47,470197,2,34,1,0,0,0,33-48
15,150030,1,2,2,0,0,0,0-16
37,371125,2,88,1,0,0,1,65 and Above
32,320026,1,19,2,0,0,0,17-32
17,170704,1,32,1,0,0,0,17-32
12,120623,2,42,1,0,0,0,33-48
39,390625,1,54,1,0,0,1,49-64
17,170219,1,88,1,0,0,0,65 and Above
12,121226,2,82,2,1,1,1,65 and Above
20,200013,2,88,1,0,0,1,65 and Above
37,371101,2,21,2,0,0,0,17-32
30,300198,1,36,1,0,0,0,33-48
6,62579,1,38,1,0,1,1,33-48
25,250256,2,32,1,0,0,0,17-32
42,420549,1,18,1,0,1,1,17-32
18,180596,2,44,1,0,0,0,33-48
37,370551,1,1,2,0,0,0,0-16
6,60444,1,90,1,0,0,0,65 and Above
56,560040,2,63,1,0,0,1,49-64
28,280208,1,61,1,0,0,1,49-64
39,390126,4,60,1,0,0,0,49-64
12,120145,1,58,1,0,0,0,49-64
26,260659,2,17,1,0,0,1,17-32
39,390469,2,48,1,0,0,0,33-48
27,270039,3,61,2,0,0,0,49-64
22,220569,1,37,1,1,0,0,33-48
8,80044,3,64,1,0,0,0,49-64
13,131308,0,58,1,1,0,1,49-64
21,210286,2,27,1,0,0,0,17-32
32,320060,2,59,1,0,0,0,49-64
8,80353,1,42,2,0,0,0,33-48
45,450619,3,48,2,0,0,1,33-48
12,122107,1,51,1,0,0,0,49-64
39,390140,2,39,2,0,0,0,33-48
32,320297,1,27,1,1,0,0,17-32
27,270243,1,39,1,1,0,0,33-48
41,410326,1,68,1,0,0,0,65 and Above
41,410294,2,69,1,0,0,0,65 and Above
37,370959,0,44,1,1,0,0,33-48
25,250268,2,32,2,0,0,0,17-32
12,122399,0,47,1,0,0,0,33-48
26,260344,3,44,2,0,0,0,33-48
26,260911,45,34,1,0,0,0,33-48
18,180263,1,29,1,0,0,0,17-32
34,340421,1,30,1,0,0,0,17-32
37,370335,2,59,2,0,0,0,49-64
42,421078,1,37,1,0,1,0,33-48
37,370228,2,54,1,0,0,0,49-64
45,450618,0,23,1,0,0,1,17-32
13,130210,2,20,2,0,0,0,17-32
12,121748,0,50,1,0,0,0,49-64
17,170952,3,77,2,0,0,0,65 and Above
47,470524,1,18,1,0,0,0,17-32
45,450036,4,60,1,0,0,0,49-64
37,370618,1,29,1,1,0,0,17-32
45,450635,1,43,2,0,0,0,33-48
6,62459,2,20,1,0,0,0,17-32
18,180640,2,59,1,0,0,0,49-64
32,320046,0,54,1,1,0,0,49-64
41,410274,2,69,2,0,0,0,65 and Above
12,120942,1,17,2,0,0,0,17-32
35,350269,1,27,2,0,0,0,17-32
6,62816,0,33,1,0,0,0,33-48
47,470447,1,38,1,1,0,1,33-48
6,62459,1,67,1,0,0,0,65 and Above
47,470122,2,30,2,0,0,0,17-32
34,340277,1,33,1,0,0,0,33-48
48,480461,1,31,2,0,0,1,17-32
18,180352,1,43,1,0,1,0,33-48
16,160072,2,71,1,0,0,0,65 and Above
17,170596,1,64,2,0,0,0,49-64
24,240365,1,29,1,1,0,1,17-32
26,260373,0,38,1,0,0,1,33-48
37,370529,2,40,1,0,0,0,33-48
21,210440,3,48,2,0,0,0,33-48
6,60177,0,24,1,1,0,1,17-32
37,371047,0,50,1,0,0,1,49-64
42,420863,1,58,1,0,0,1,49-64
6,61181,1,20,1,0,0,0,17-32
32,320002,1,57,2,1,0,0,49-64
37,370386,1,9,2,0,0,0,0-16
6,63055,1,35,2,0,0,0,33-48
1,10141,4,23,1,0,0,0,17-32
6,62003,4,36,2,0,0,0,33-48
6,62624,1,45,2,0,0,0,33-48
13,131297,1,49,1,0,0,0,49-64
12,120573,2,78,1,0,0,0,65 and Above
4,40242,1,51,1,0,0,0,49-64
18,180765,1,68,1,0,0,1,65 and Above
56,560128,2,28,1,0,1,0,17-32
54,540128,2,21,1,1,0,0,17-32
18,180769,1,38,1,0,0,0,33-48
16,160133,2,19,2,0,0,0,17-32
5,50428,1,74,2,0,0,1,65 and Above
37,370774,1,27,1,0,0,0,17-32
30,300127,1,19,1,0,0,0,17-32
12,122055,1,50,1,0,0,0,49-64
48,482959,1,50,1,0,1,1,49-64
12,120711,1,21,2,0,0,0,17-32
12,120635,1,55,1,1,1,0,49-64
47,470057,1,24,1,0,0,0,17-32
37,370545,2,54,2,0,0,0,49-64
16,160004,0,27,1,0,0,1,17-32
39,390705,1,23,2,0,0,1,17-32
4,40736,2,32,2,0,0,0,17-32
37,370310,0,40,1,1,0,1,33-48
12,122470,1,34,1,0,0,1,33-48
18,180628,1,21,1,0,0,0,17-32
48,481464,1,52,1,0,0,1,49-64
17,170557,1,79,1,0,0,0,65 and Above
32,320108,1,26,1,1,0,0,17-32
12,121290,1,26,2,1,0,0,17-32
45,450420,2,28,1,0,1,1,17-32
21,210270,1,35,1,0,0,1,33-48
54,540033,1,49,2,0,0,0,49-64
5,50383,2,72,2,0,0,0,65 and Above
9,90109,1,37,1,1,0,0,33-48
12,121543,1,50,1,1,1,0,49-64
56,560081,3,53,1,0,0,0,49-64
39,391017,0,63,2,1,0,1,49-64
12,122655,0,31,2,0,0,0,17-32
18,180650,0,10,1,0,0,0,0-16
17,170255,2,24,1,0,0,0,17-32
12,120688,2,29,1,0,0,0,17-32
12,122033,1,22,2,1,0,1,17-32
21,210242,1,57,2,0,0,0,49-64
48,480045,1,20,1,1,0,1,17-32
6,60770,1,37,2,1,1,1,33-48
19,190136,2,31,1,0,0,0,17-32
4,40809,1,37,1,0,1,0,33-48
6,60992,1,73,1,0,0,0,65 and Above
30,300063,1,22,2,0,1,1,17-32
48,481607,1,40,1,0,1,0,33-48
47,470721,1,31,2,0,0,1,17-32
18,180092,2,42,1,0,0,0,33-48
27,270198,0,51,1,0,0,0,49-64
42,420012,1,79,1,1,0,0,65 and Above
21,210411,1,54,1,1,0,0,49-64
42,421093,2,36,1,0,0,0,33-48
12,122518,1,29,1,0,0,0,17-32
39,390220,1,42,2,0,0,0,33-48
51,510241,1,67,1,0,0,1,65 and Above
13,131101,2,60,2,0,0,0,49-64
41,410218,1,2,2,0,0,0,0-16
1,10486,2,21,1,0,0,0,17-32
28,280247,0,56,1,0,0,1,49-64
37,371208,1,55,1,0,0,0,49-64
40,400127,1,50,1,0,0,0,49-64
26,260224,1,64,1,0,0,0,49-64
6,60248,3,28,1,0,0,0,17-32
48,480190,0,23,1,1,0,1,17-32
41,410222,1,50,2,0,0,1,49-64
45,450133,1,21,1,0,0,0,17-32
12,121810,4,41,1,0,0,0,33-48
26,260144,2,24,2,0,0,0,17-32
26,260296,1,18,1,0,0,0,17-32
12,121593,2,73,1,0,0,0,65 and Above
42,420809,1,18,1,0,0,0,17-32
39,390084,2,31,1,0,0,0,17-32
17,170242,0,56,1,0,0,0,49-64
49,490017,1,66,1,0,0,0,65 and Above
4,40699,2,19,2,0,0,0,17-32
6,61800,2,56,1,0,0,0,49-64
18,180119,3,38,2,0,0,0,33-48
22,220608,2,53,1,0,0,1,49-64
47,470602,1,63,1,0,0,0,49-64
47,470793,1,45,1,1,1,1,33-48
12,120397,1,47,1,0,0,0,33-48
39,390872,1,51,1,0,0,0,49-64
19,190136,1,19,2,0,0,0,17-32
8,80181,1,26,1,1,0,1,17-32
17,170188,1,30,1,0,0,0,17-32
51,510026,1,38,1,0,0,0,33-48
48,482494,1,25,1,0,0,1,17-32
12,122123,2,66,1,0,0,0,65 and Above
24,240291,1,70,1,0,0,0,65 and Above
48,482580,1,59,1,0,0,0,49-64
6,60862,1,15,1,0,0,0,0-16
6,61591,0,53,1,1,0,1,49-64
45,450287,1,20,1,0,0,0,17-32
12,122754,1,58,1,0,0,1,49-64
1,10148,1,25,1,0,1,0,17-32
45,450760,0,42,1,0,0,0,33-48
49,490024,1,74,1,0,0,0,65 and Above
39,390144,1,49,1,0,0,0,49-64
6,60913,1,24,2,0,0,0,17-32
51,510471,1,59,1,1,0,0,49-64
50,500005,1,52,2,0,0,0,49-64
26,260892,2,51,1,0,0,0,49-64
13,131086,1,36,1,1,1,1,33-48
12,122426,1,26,1,0,1,0,17-32
39,390274,1,37,2,0,0,0,33-48
42,420032,2,36,1,0,0,0,33-48
13,130650,1,24,2,0,1,0,17-32
12,120111,1,21,1,0,0,0,17-32
56,560031,15,58,1,0,0,0,49-64
55,550058,1,25,1,0,0,0,17-32
40,400363,1,31,1,0,0,0,17-32
42,420651,1,37,1,0,0,1,33-48
6,61188,2,53,1,0,0,0,49-64
26,260907,1,71,2,0,0,0,65 and Above
12,122035,2,32,1,0,0,0,17-32
12,121461,1,82,2,0,0,0,65 and Above
12,122002,1,23,1,0,0,0,17-32
39,390781,1,45,1,0,0,1,33-48
42,420325,1,24,2,0,0,1,17-32
21,210108,2,23,1,0,0,0,17-32
39,390051,0,43,1,0,0,1,33-48
12,122233,1,45,1,0,0,0,33-48
45,450179,1,85,1,0,0,0,65 and Above
12,121906,2,67,1,0,0,0,65 and Above
49,490254,1,51,2,0,1,1,49-64
13,130382,1,23,1,0,0,0,17-32
45,450099,2,32,2,0,0,0,17-32
6,62639,1,27,1,0,0,0,17-32
26,260173,0,30,1,0,0,0,17-32
27,270221,3,41,1,0,0,0,33-48
39,390673,1,32,2,0,1,0,17-32
4,40045,3,58,1,0,0,0,49-64
12,120756,1,39,1,0,0,0,33-48
13,131001,1,32,2,0,1,0,17-32
25,250279,3,37,2,0,0,0,33-48
26,260368,1,58,1,0,0,0,49-64
12,120009,1,22,1,0,0,0,17-32
26,260019,1,21,2,1,0,1,17-32
12,121911,1,19,2,1,0,0,17-32
8,80297,1,39,1,0,0,1,33-48
6,61006,1,46,1,0,0,0,33-48
39,390746,1,30,1,1,0,1,17-32
6,61026,2,75,1,0,0,0,65 and Above
1,10777,0,25,2,0,0,0,17-32
12,122669,0,33,1,0,0,0,33-48
40,400273,2,24,2,0,0,0,17-32
12,122264,1,19,1,0,1,0,17-32
28,280011,1,43,2,0,0,0,33-48
6,60378,1,24,1,1,0,0,17-32
6,61699,1,26,2,1,1,0,17-32
39,390508,1,41,1,0,0,1,33-48
40,400515,3,80,1,0,0,0,65 and Above
12,121599,1,46,1,0,0,0,33-48
6,61568,3,48,2,0,0,0,33-48
12,121812,1,79,1,0,0,0,65 and Above
39,390223,2,68,1,0,0,0,65 and Above
8,80140,1,61,2,0,0,1,49-64
26,260888,1,18,1,0,0,1,17-32
12,122552,1,48,1,0,0,0,33-48
39,390653,1,78,1,0,0,0,65 and Above
13,130741,1,17,1,0,0,0,17-32
45,450118,1,53,1,0,0,0,49-64
42,420623,1,32,1,1,0,1,17-32
54,540023,1,21,1,1,1,0,17-32
17,170377,2,52,1,0,0,0,49-64
47,470211,1,54,2,0,0,0,49-64
28,280519,2,38,1,0,0,1,33-48
17,170246,1,88,1,0,0,0,65 and Above
4,40435,2,62,1,0,0,0,49-64
21,210632,2,39,1,0,0,1,33-48
48,483257,2,27,2,0,0,0,17-32
37,370412,2,53,1,0,0,0,49-64
50,500021,2,63,1,0,0,0,49-64
6,60409,1,55,1,0,0,0,49-64
12,120571,0,43,2,0,0,0,33-48
6,63019,1,70,1,0,0,0,65 and Above
31,310086,2,17,1,0,0,0,17-32
18,180259,2,51,1,0,0,0,49-64
19,190100,1,62,1,0,1,1,49-64
13,130796,1,56,1,0,0,0,49-64
19,190186,1,57,1,0,0,0,49-64
27,270051,1,53,1,0,0,1,49-64
39,390883,1,17,2,0,0,0,17-32
32,320192,0,71,2,0,0,1,65 and Above
47,470245,2,57,2,0,0,0,49-64
49,490069,2,51,1,0,0,1,49-64
42,420596,1,52,1,0,0,1,49-64
32,320142,2,34,1,0,0,0,33-48
42,420212,2,71,1,0,0,0,65 and Above
9,90033,0,58,1,0,0,0,49-64
12,121071,1,53,1,1,0,0,49-64
48,480230,1,33,1,0,0,1,33-48
30,300019,3,42,1,0,0,0,33-48
26,260394,1,57,1,0,0,0,49-64
48,482924,0,29,1,1,0,1,17-32
6,61672,1,49,1,0,0,0,49-64
6,61568,1,73,2,0,0,0,65 and Above
21,210207,2,41,2,0,0,0,33-48
22,220503,1,53,2,1,0,1,49-64
16,160038,2,19,2,0,0,0,17-32
27,270035,6,50,1,0,0,0,49-64
47,470594,2,49,1,1,0,1,49-64
19,190120,1,32,1,0,0,0,17-32
12,120222,1,67,1,0,0,0,65 and Above
26,260242,2,71,1,0,0,1,65 and Above
45,450023,3,29,2,0,0,0,17-32
4,40811,1,24,2,0,0,0,17-32
39,390088,3,38,1,0,0,0,33-48
45,450077,0,37,1,0,0,1,33-48
37,370145,2,66,2,0,0,0,65 and Above
6,62664,0,23,1,1,1,0,17-32
48,483060,1,43,1,0,0,0,33-48
6,62758,2,26,1,0,0,1,17-32
8,80179,3,63,1,1,0,0,49-64
51,510658,2,55,1,0,0,0,49-64
1,10506,1,36,1,1,1,1,33-48
45,450158,1,75,2,0,0,1,65 and Above
42,420047,0,37,1,0,0,0,33-48
19,190175,2,70,2,0,0,0,65 and Above
37,370284,1,5,2,0,0,0,0-16
26,260474,2,54,1,0,0,0,49-64
42,420634,1,75,1,0,0,1,65 and Above
22,220364,1,25,1,1,0,1,17-32
1,10728,1,26,1,0,0,0,17-32
47,470469,1,43,1,0,0,0,33-48
8,80034,3,36,1,0,0,0,33-48
19,190208,1,60,1,0,0,1,49-64
8,80498,2,18,2,0,0,0,17-32
39,390749,1,52,1,0,0,1,49-64
26,260545,1,38,2,0,0,0,33-48
1,10622,0,5,1,0,0,1,0-16
48,482944,1,64,2,0,0,0,49-64
37,371190,1,40,2,0,0,0,33-48
42,420081,2,53,2,0,0,0,49-64
50,500040,3,41,2,0,0,0,33-48
45,450292,1,37,2,0,0,1,33-48
13,130189,1,1,2,0,0,0,0-16
18,180366,1,42,1,0,0,1,33-48
28,280115,1,25,1,0,0,0,17-32
17,170325,2,34,1,0,0,0,33-48
18,180589,3,36,1,0,0,0,33-48
26,260160,0,24,1,0,0,1,17-32
42,420238,1,19,1,0,0,0,17-32
39,390931,1,68,1,0,0,0,65 and Above
38,380061,1,23,1,1,0,1,17-32
42,420381,1,26,1,1,0,0,17-32
37,370709,0,51,1,0,0,0,49-64
6,61388,2,38,2,0,0,0,33-48
41,410162,2,39,1,0,0,0,33-48
49,490216,2,54,1,0,0,0,49-64
38,380091,2,9,1,0,0,0,0-16
19,190267,0,18,2,0,0,0,17-32
50,500037,1,57,1,0,0,0,49-64
47,470536,1,45,1,1,0,0,33-48
45,450721,2,68,1,0,0,1,65 and Above
51,510274,1,59,1,0,0,0,49-64
13,130340,2,57,1,0,0,0,49-64
21,210517,2,19,1,0,0,0,17-32
12,122575,1,59,1,0,0,1,49-64
55,550475,1,50,1,1,0,0,49-64
6,60513,1,22,1,0,0,0,17-32
17,170712,2,73,1,0,0,0,65 and Above
41,410053,4,35,2,0,0,0,33-48
40,400064,1,28,1,0,0,0,17-32
45,450189,1,20,1,0,0,0,17-32
8,80399,1,27,1,0,0,0,17-32
1,10069,1,21,1,0,0,0,17-32
31,310181,2,60,1,0,0,0,49-64
37,370743,1,68,2,0,0,0,65 and Above
8,80315,1,25,2,0,1,1,17-32
6,60862,1,57,2,0,0,1,49-64
27,270205,1,59,1,0,0,0,49-64
26,260244,1,46,1,1,0,0,33-48
26,260617,1,79,1,0,0,0,65 and Above
21,210623,1,31,1,0,0,1,17-32
26,260340,1,27,1,0,0,0,17-32
40,400060,1,29,1,0,0,0,17-32
20,200046,2,52,1,0,0,0,49-64
28,280029,2,34,2,0,0,1,33-48
19,190122,1,42,1,0,0,0,33-48
13,130557,2,30,1,0,0,0,17-32
37,370461,1,33,1,0,0,0,33-48
37,370735,1,75,1,0,0,0,65 and Above
12,120751,1,51,1,0,0,0,49-64
35,350126,2,10,2,0,0,0,0-16
27,270006,2,60,1,0,0,0,49-64
34,340477,1,29,2,0,1,1,17-32
26,260330,1,29,1,0,0,0,17-32
18,180748,2,30,1,0,0,0,17-32
51,510292,1,65,1,0,0,0,65 and Above
12,122161,2,62,1,0,0,0,49-64
6,60756,1,20,2,0,0,1,17-32
12,122686,0,52,1,0,0,0,49-64
12,122236,2,76,2,0,0,0,65 and Above
6,61762,2,20,1,0,0,0,17-32
8,80094,1,61,2,0,0,0,49-64
8,80071,1,27,1,1,0,1,17-32
39,390273,1,20,2,0,0,0,17-32
19,190174,1,23,1,0,1,0,17-32
51,510583,1,32,1,0,1,0,17-32
22,220273,1,80,2,0,0,0,65 and Above
6,61152,1,24,1,0,0,1,17-32
12,122624,2,43,1,0,0,1,33-48
34,340386,0,14,1,0,0,0,0-16
